job_id,model_id,step,train_loss,total_steps,train_mean_token_accuracy
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1277,0.23264755308628082,1500,0.9156862497329712
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1276,0.20203113555908203,1500,0.9341563582420349
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1275,0.18804755806922913,1500,0.9444444179534912
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1274,0.0464027002453804,1500,0.9853895902633667
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1273,0.1294555366039276,1500,0.9514563083648682
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1272,0.29397737979888916,1500,0.9037266969680786
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1271,0.024726394563913345,1500,0.9863247871398926
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1270,0.11088985949754715,1500,0.9666666388511658
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1269,0.24892084300518036,1500,0.9113149642944336
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1268,0.32379981875419617,1500,0.8953167796134949
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1267,0.14763952791690826,1500,0.9454887509346008
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1266,0.15368181467056274,1500,0.956916093826294
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1265,0.09559998661279678,1500,0.9600798487663269
